Master,Miss,Mr,Mrs,Officer,Royalty,Pclass_1,Pclass_2,Pclass_3,FamilySize,Family_Single,Family_Small,Family_Large,Fare,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_U,Embarked_C,Embarked_Q,Embarked_S,Sex
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.125,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.225,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,False,False,True,False,True,False,False,3,0,1,0,90.0,False,False,True,False,False,False,False,False,False,False,True,False,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,False,True,False,3,0,1,0,14.5,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,3,0,1,0,52.5542,False,False,False,True,False,False,False,False,False,False,False,True,1
False,False,False,False,True,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.25,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,3,0,1,0,10.4625,False,False,False,False,False,False,True,False,False,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,26.55,False,False,True,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,2,0,1,0,16.1,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,3,0,1,0,20.2125,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,False,False,True,3,0,1,0,15.2458,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,False,True,False,False,True,False,False,1,1,0,0,79.2,False,False,False,False,False,False,False,False,True,True,False,False,0
False,True,False,False,False,False,True,False,False,1,1,0,0,86.5,False,True,False,False,False,False,False,False,False,False,False,True,0
False,True,False,False,False,False,True,False,False,1,1,0,0,512.3292,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,False,True,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
True,False,False,False,False,False,False,False,True,7,0,0,1,31.3875,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,3,0,1,0,79.65,False,False,False,False,True,False,False,False,False,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,6,0,0,1,39.6875,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,2,0,1,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,153.4625,False,False,True,False,False,False,False,False,False,False,False,True,0
False,True,False,False,False,False,True,False,False,1,1,0,0,135.6333,False,False,True,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,31.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,2,0,1,0,19.5,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,2,0,1,0,29.7,False,False,True,False,False,False,False,False,False,True,False,False,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,True,False,False,False,False,True,False,False,2,0,1,0,77.9583,False,False,False,True,False,False,False,False,False,False,False,True,0
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,1
True,False,False,False,False,False,False,False,True,6,0,0,1,29.125,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,False,True,False,False,False,False,True,3,0,1,0,20.25,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,9.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,26.0,True,False,False,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.6625,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,9.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,True,False,False,False,False,True,False,False,1,1,0,0,78.85,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,True,False,False,2,0,1,0,91.0792,False,True,False,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,True,False,1,1,0,0,12.875,False,False,False,True,False,False,False,False,False,True,False,False,1
False,True,False,False,False,False,False,False,True,1,1,0,0,8.85,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,27.7208,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.2292,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,True,False,False,4,0,1,0,151.55,False,False,True,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,30.5,False,False,True,False,False,False,False,False,False,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,247.5208,False,True,False,False,False,False,False,False,False,True,False,False,0
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,True,False,False,False,False,False,True,3,0,1,0,23.25,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,1,1,0,0,12.35,False,False,False,False,True,False,False,False,False,False,True,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
True,False,False,False,False,False,True,False,False,4,0,1,0,151.55,False,False,True,False,False,False,False,False,False,False,False,True,1
False,True,False,False,False,False,True,False,False,1,1,0,0,110.8833,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,False,True,False,False,True,False,False,2,0,1,0,108.9,False,False,True,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,True,False,2,0,1,0,24.0,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,True,False,False,1,1,0,0,56.9292,False,False,False,False,True,False,False,False,False,True,False,False,0
False,True,False,False,False,False,True,False,False,1,1,0,0,83.1583,False,False,True,False,False,False,False,False,False,True,False,False,0
False,True,False,False,False,False,True,False,False,5,0,0,1,262.375,False,True,False,False,False,False,False,False,False,True,False,False,0
False,False,False,True,False,False,False,True,False,3,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,3,0,1,0,26.25,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.8542,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,False,True,False,2,0,1,0,26.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,False,True,False,False,True,False,1,1,0,0,14.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,True,False,False,3,0,1,0,164.8667,False,False,True,False,False,False,False,False,False,False,False,True,0
False,False,False,True,False,False,True,False,False,3,0,1,0,134.5,False,False,False,False,True,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.25,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8958,False,False,False,False,False,False,False,False,True,False,False,True,1
